/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/joblib/_multiprocessing_helpers.py:44: UserWarning: [Errno 13] Permission denied.  joblib will operate in serial mode
  warnings.warn("%s.  joblib will operate in serial mode" % (e,))

===== Variant: bspline_integer_basis =====
Loaded rows [0, 400000) in 7.8s
Loaded rows [400000, 800000) in 8.9s
Tuning rows: train=400000 val=400000 (full train=400000, full val=400000)
[I 2026-02-19 11:36:37,899] A new study created in RDB with name: qcap_large_token_400k_bspline_integer_basis
Study 'qcap_large_token_400k_bspline_integer_basis': completed_before=0, target=100, running_now=100
/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/torch/cuda/__init__.py:182: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at /pytorch/c10/cuda/CUDAFunctions.cpp:109.)
  return torch._C._cuda_getDeviceCount() > 0
[I 2026-02-19 17:34:08,093] Trial 62 finished with value: 0.47346303892608893 and parameters: {'lr': 0.0009866430059917426, 'weight_decay': 3.605909434579964e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:38:14,748] Trial 63 finished with value: 0.47310167772615197 and parameters: {'lr': 0.001417324920318447, 'weight_decay': 5.297945691114149e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 17:42:17,354] Trial 64 finished with value: 0.4735193894238194 and parameters: {'lr': 0.002143685388766601, 'weight_decay': 1.271248240418462e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 17:46:25,334] Trial 65 finished with value: 0.4731072174127725 and parameters: {'lr': 0.0014836680207791235, 'weight_decay': 7.109359867549984e-08}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 17:50:29,940] Trial 66 finished with value: 0.4732530658550819 and parameters: {'lr': 0.0011169703323237684, 'weight_decay': 6.08447652680035e-08}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 17:54:36,605] Trial 67 finished with value: 0.47503121670342996 and parameters: {'lr': 0.0006143666223505884, 'weight_decay': 7.452361683021598e-08}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 17:58:44,402] Trial 68 finished with value: 0.4731570852555336 and parameters: {'lr': 0.0018069133362211178, 'weight_decay': 1.7082223354476727e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:02:52,454] Trial 69 finished with value: 0.47311356154843626 and parameters: {'lr': 0.001325527179348142, 'weight_decay': 3.0249854812644205e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:07:03,204] Trial 70 finished with value: 0.47385591156177104 and parameters: {'lr': 0.0023818424332220406, 'weight_decay': 4.996890864466622e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:11:12,161] Trial 71 finished with value: 0.4731049430562944 and parameters: {'lr': 0.001489482082328706, 'weight_decay': 1.2342682582532038e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:15:19,984] Trial 72 finished with value: 0.47310489728462385 and parameters: {'lr': 0.001487693427222587, 'weight_decay': 1.2852874826912342e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:19:24,932] Trial 73 finished with value: 0.47353277743228095 and parameters: {'lr': 0.0009566972753169255, 'weight_decay': 1.0731358192141404e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:23:30,264] Trial 74 finished with value: 0.47319873561325354 and parameters: {'lr': 0.0018836929731922655, 'weight_decay': 2.3853172468905994e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:27:39,316] Trial 75 finished with value: 0.4739571017165201 and parameters: {'lr': 0.0008197932385461806, 'weight_decay': 1.399479646582691e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:31:49,277] Trial 76 finished with value: 0.4792335081837897 and parameters: {'lr': 0.0014446537360524537, 'weight_decay': 0.0003347810013836627}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:35:55,484] Trial 77 finished with value: 0.4732309495839726 and parameters: {'lr': 0.0011326595551655785, 'weight_decay': 5.474715125937274e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:40:05,411] Trial 78 finished with value: 0.4761206853680701 and parameters: {'lr': 0.0004956012202309894, 'weight_decay': 1.15470073007911e-06}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:44:16,657] Trial 79 finished with value: 0.47482521568233627 and parameters: {'lr': 0.0029760914221852036, 'weight_decay': 3.0109797614431915e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:48:25,073] Trial 80 finished with value: 0.4731044721361527 and parameters: {'lr': 0.0015258305312556997, 'weight_decay': 1.7682525265916232e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:52:31,560] Trial 81 finished with value: 0.4731059511779672 and parameters: {'lr': 0.0015744534458544447, 'weight_decay': 1.730103443788268e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 18:56:36,019] Trial 82 finished with value: 0.4731229822161178 and parameters: {'lr': 0.0017186919303805058, 'weight_decay': 1.7362917347836714e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:00:41,482] Trial 83 finished with value: 0.4731131863826132 and parameters: {'lr': 0.0013250863556393154, 'weight_decay': 4.1762064774657285e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:04:48,692] Trial 84 finished with value: 0.4736901534091738 and parameters: {'lr': 0.002257283467306291, 'weight_decay': 5.3120034517433534e-08}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:08:53,528] Trial 85 finished with value: 0.4731766612537824 and parameters: {'lr': 0.0011905777732910035, 'weight_decay': 2.3850154711600553e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:13:02,632] Trial 86 finished with value: 0.4732483361637968 and parameters: {'lr': 0.0019399814020206686, 'weight_decay': 1.246129614331559e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:17:08,234] Trial 87 finished with value: 0.4731029954698808 and parameters: {'lr': 0.001590724337882236, 'weight_decay': 5.401806058493586e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:21:13,702] Trial 88 finished with value: 0.4731040096984179 and parameters: {'lr': 0.0015924473431866903, 'weight_decay': 1.0118679648607066e-06}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:25:17,582] Trial 89 finished with value: 0.47333641624778205 and parameters: {'lr': 0.0010621429982014697, 'weight_decay': 2.1332087283051157e-06}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:29:25,030] Trial 90 finished with value: 0.474252923876239 and parameters: {'lr': 0.002696694052083298, 'weight_decay': 3.855161759122126e-06}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:33:29,878] Trial 91 finished with value: 0.4731269801330241 and parameters: {'lr': 0.001752665902847253, 'weight_decay': 1.1459178943685811e-06}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:37:35,777] Trial 92 finished with value: 0.4731030468705665 and parameters: {'lr': 0.0015778897395901453, 'weight_decay': 7.058891914978296e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:41:46,469] Trial 93 finished with value: 0.4731017573629144 and parameters: {'lr': 0.001511384514180607, 'weight_decay': 4.959551319497995e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:45:55,035] Trial 94 finished with value: 0.473371449020054 and parameters: {'lr': 0.002043990106710905, 'weight_decay': 6.201784194168235e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:50:04,526] Trial 95 finished with value: 0.47310709713238147 and parameters: {'lr': 0.001516838424175007, 'weight_decay': 1.5059738796832113e-06}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:54:10,356] Trial 96 finished with value: 0.47316121129631006 and parameters: {'lr': 0.0012135089356096233, 'weight_decay': 8.266156203436129e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 19:58:17,044] Trial 97 finished with value: 0.47310547034957884 and parameters: {'lr': 0.0016494454472365913, 'weight_decay': 4.5586063765493486e-07}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 20:02:21,275] Trial 98 finished with value: 0.47366445896923 and parameters: {'lr': 0.0019772068028355476, 'weight_decay': 1.6802728217701532e-05}. Best is trial 63 with value: 0.47310167772615197.
[I 2026-02-19 20:06:28,294] Trial 99 finished with value: 0.47374189761561153 and parameters: {'lr': 0.0008811981259716802, 'weight_decay': 9.50436413112327e-07}. Best is trial 63 with value: 0.47310167772615197.
Loaded rows [800000, 1200000) in 9.0s
RESULT bspline_integer_basis best_trial_val_logloss= 0.473102 final_val_logloss= 0.473102 final_test_logloss= 0.467840

Wrote summary: journal/2026-02-19_bspline_vs_sl_quantilecap_large_token_400k_100t/bspline_results.json
