/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/joblib/_multiprocessing_helpers.py:44: UserWarning: [Errno 13] Permission denied.  joblib will operate in serial mode
  warnings.warn("%s.  joblib will operate in serial mode" % (e,))

===== Variant: hybrid_bspline_sl =====
Loaded rows [0, 2000000) in 42.4s
Loaded rows [2000000, 2400000) in 10.8s
Tuning rows: train=2000000 val=400000 (full train=2000000, full val=400000)
[I 2026-02-22 22:45:44,051] A new study created in RDB with name: criteo_head2m_hybrid_i5_inverse_square_fixed_hybrid_bspline_sl
Study 'criteo_head2m_hybrid_i5_inverse_square_fixed_hybrid_bspline_sl': completed_before=0, target=100, running_now=100
/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/torch/cuda/__init__.py:182: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at /pytorch/c10/cuda/CUDAFunctions.cpp:109.)
  return torch._C._cuda_getDeviceCount() > 0
[I 2026-02-23 14:23:06,396] Trial 73 finished with value: 0.4526748426643708 and parameters: {'lr': 0.001273891293651862, 'weight_decay': 1.725919796774777e-06}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 14:35:46,054] Trial 74 finished with value: 0.4530030696796568 and parameters: {'lr': 0.0005288073206390693, 'weight_decay': 4.972518076630883e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 14:48:25,314] Trial 75 finished with value: 0.45265973199501547 and parameters: {'lr': 0.0006197488852206522, 'weight_decay': 3.2811659201947337e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 15:00:53,967] Trial 76 finished with value: 0.45230056867059326 and parameters: {'lr': 0.0007826386801912032, 'weight_decay': 6.174862875474093e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 15:13:28,363] Trial 77 finished with value: 0.4523878835647479 and parameters: {'lr': 0.0010823577017033848, 'weight_decay': 1.685938901594795e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 15:26:01,534] Trial 78 finished with value: 0.4529504703698728 and parameters: {'lr': 0.0013543087253898977, 'weight_decay': 2.6809521103784873e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 15:38:25,153] Trial 79 finished with value: 0.45250289259813764 and parameters: {'lr': 0.0006805086336396608, 'weight_decay': 9.312129420144816e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 15:50:45,187] Trial 80 finished with value: 0.4522306603889537 and parameters: {'lr': 0.0008792024240309108, 'weight_decay': 4.481420447608957e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 16:03:06,692] Trial 81 finished with value: 0.4523519637066642 and parameters: {'lr': 0.0008169757488435093, 'weight_decay': 2.1283874235966793e-06}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 16:15:26,534] Trial 82 finished with value: 0.4522439479107401 and parameters: {'lr': 0.0009611513208080758, 'weight_decay': 4.6076116428618765e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 16:28:02,287] Trial 83 finished with value: 0.45223225543869705 and parameters: {'lr': 0.0009143108407420847, 'weight_decay': 3.7326131936343083e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 16:40:31,929] Trial 84 finished with value: 0.4525176927797191 and parameters: {'lr': 0.001179588278642359, 'weight_decay': 4.41548056742003e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 16:52:58,803] Trial 85 finished with value: 0.4537938839953189 and parameters: {'lr': 0.0016661209007074358, 'weight_decay': 1.3514720304449876e-06}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 17:05:34,849] Trial 86 finished with value: 0.45228179061809487 and parameters: {'lr': 0.0010222393329062484, 'weight_decay': 8.521882764681778e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 17:18:15,291] Trial 87 finished with value: 0.45242680806114083 and parameters: {'lr': 0.0007094415346919165, 'weight_decay': 2.6970576232847507e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 17:30:03,441] Trial 88 finished with value: 0.4528432151399506 and parameters: {'lr': 0.0005658283467528381, 'weight_decay': 1.0143311965413669e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 17:41:55,261] Trial 89 finished with value: 0.45824273503823926 and parameters: {'lr': 0.0008659938346880745, 'weight_decay': 9.546539788700651e-05}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 17:53:43,310] Trial 90 finished with value: 0.45310369571226344 and parameters: {'lr': 0.0005093399370464912, 'weight_decay': 5.568283243869045e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 18:05:22,214] Trial 91 finished with value: 0.4522477875543415 and parameters: {'lr': 0.000923531803061177, 'weight_decay': 1.6064126449105935e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 18:17:05,355] Trial 92 finished with value: 0.4523181988237827 and parameters: {'lr': 0.001035550360357251, 'weight_decay': 2.2120474250693608e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 18:29:03,287] Trial 93 finished with value: 0.4522738067259448 and parameters: {'lr': 0.000805552737408663, 'weight_decay': 3.7227628051710684e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 18:40:57,337] Trial 94 finished with value: 0.4522505625769432 and parameters: {'lr': 0.0009345740961064995, 'weight_decay': 1.57345095853913e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 18:52:44,840] Trial 95 finished with value: 0.4525799626680632 and parameters: {'lr': 0.000654531082981098, 'weight_decay': 1.1148737460592167e-06}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 19:04:35,005] Trial 96 finished with value: 0.4532478002658214 and parameters: {'lr': 0.0014319418773209285, 'weight_decay': 5.7552945652429144e-08}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 19:16:24,597] Trial 97 finished with value: 0.4525665909626278 and parameters: {'lr': 0.0012139310059355749, 'weight_decay': 6.716251042880691e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 19:28:15,221] Trial 98 finished with value: 0.4522315900127052 and parameters: {'lr': 0.0008992326570243454, 'weight_decay': 3.601043388723164e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 19:40:07,504] Trial 99 finished with value: 0.47489098669931207 and parameters: {'lr': 0.005100625012298966, 'weight_decay': 8.156048169914988e-08}. Best is trial 71 with value: 0.45222790945677005.
Loaded rows [2400000, 2800000) in 11.0s
RESULT hybrid_bspline_sl best_trial_val_logloss= 0.452228 final_val_logloss= 0.452228 final_test_logloss= 0.456314

Wrote summary: /home/alex/git/intfeat/journal/2026-02-20_compare_qcap_large_token_train2m_lrwdonly_100t/runs/hybrid_inverse_square/results.json
